n,k,beta,rbar_minus_A,min_P,max_Q_hat,max_K0,max_K1
57,17,-51,-1.710963085145779,298.3050358182882,-12.827349494816442,-39.60315650223775,-25.85003640257192
57,18,-51,-1.5753251447564878,298.23264147238706,-13.515902845027108,-38.82977214588111,-21.582227716811488
57,19,-51,-1.4586313927715941,297.08520243098525,-14.191742874391455,-37.67880101636461,-15.472682961196421
57,20,-51,-1.357217915796415,296.169538065059,-14.854731667583183,-36.05687147313447,-6.485483042551484
57,21,-50,-1.8560895508237436,292.3259757601231,-14.303849647732894,-48.151104256227995,-32.67122894790207
57,22,-50,-1.7234290041575295,292.51740615015876,-14.903172429033136,-46.91496300018402,-27.273889776079873
57,23,-50,-1.607298938547304,292.857288894285,-15.48811889589585,-45.32535053699354,-19.58397318821114
57,24,-50,-1.5048294157554887,293.3205328095027,-16.058307414852834,-43.31800357407249,-8.055520869419336
57,25,-49,-1.9233905749203613,290.5799573913856,-15.47932283309097,-55.406946603613214,-38.37309681591437
57,26,-49,-1.796988963469584,291.8672297337303,-15.988393862595851,-53.7654958222068,-31.81711155654199
57,27,-49,-1.6848881609061506,293.2251421993144,-16.48059647130883,-51.789844009221085,-22.396320260100403
57,28,-49,-1.584818272720229,294.6356702094686,-16.955283270639494,-49.43067717337764,-7.943347749312106
57,29,-48,-1.9359805518884825,292.84293376136657,-16.339135044414867,-60.58155985832263,-42.03475741253128
57,30,-48,-1.8172935050609285,294.8802111770269,-16.751989331586557,-58.519022817654154,-34.1132746117496
57,31,-48,-1.7109275577703236,296.9270817843307,-17.144452061030034,-56.171503895603536,-22.292208615807123
57,32,-48,-1.6150718570625977,298.96742018596166,-17.515504767601787,-53.489930423104646,-3.2204796895708903
57,33,-47,-1.9075782780527213,297.96322727811366,-16.85047235850637,-62.964265452256036,-42.66469472421792
57,34,-47,-1.797154964036915,300.4622209276776,-17.15551879472409,-60.42914914402418,-32.52801266856396
57,35,-47,-1.6973072387220411,302.9084445141781,-17.435055443392265,-57.67331758909094,-16.429983662470022
57,36,-46,-1.9594436894951595,302.10759429295365,-16.74896044546848,-64.79961523560145,-47.76801256104564
57,37,-46,-1.8468494124329382,304.8706967865079,-16.957494515382177,-61.942604135804494,-38.62973009524752
57,38,-46,-1.7446936176402212,307.52265254234356,-17.13495770107859,-58.93208738290523,-23.904644464927202
57,39,-45,-1.9754699182570592,306.857518018945,-16.411162138807818,-63.788369892044045,-49.40324927348598
57,40,-45,-1.8622759253726846,309.65936082154695,-16.508600494816037,-60.477482660210704,-40.493223792606635
57,41,-45,-1.759195611919937,312.265988935288,-16.566951372337353,-57.04004313247041,-25.856673063489392
57,42,-44,-1.9574005776307128,311.5743109200437,-15.784682853347329,-59.947175886835105,-47.358899687090094
57,43,-44,-1.8448262428706292,314.0970249581379,-15.747530149609922,-56.10832334092691,-37.93899420714743
57,44,-44,-1.7418478250359395,316.28644980436013,-15.658755319492686,-52.13537633573353,-20.83687454114925
57,45,-43,-1.9060541769325892,315.23570108669213,-14.78742518570488,-53.8974829893388,-41.45272766202217
57,46,-43,-1.7948183576773633,316.94871645970005,-14.57542233299959,-49.43777740979269,-29.59059209656783
57,47,-43,-1.6924099426447667,318.06316930919,-14.289696221668603,-44.80201816826868,-2.5831375179837575
57,48,-42,-1.8206139088975635,315.92888818739294,-13.275399127431497,-45.266887159346034,-30.133241453957815
57,49,-42,-1.7104712920936207,315.74824430674573,-12.809957230520604,-39.981430136108,-6.97249379240453
57,50,-41,-1.8146917147640793,311.8862529699065,-11.665307435507032,-39.26441144736439,-25.236918047375944
57,51,-40,-1.9066592147001515,306.5356837429518,-10.456096033501625,-37.68725390198655,-26.838790765879587
57,52,-40,-1.7691296820726043,301.8387221039466,-9.559454998424794,-30.68489782155785,-13.996554906068361
57,53,-39,-1.8207524900665637,291.1581526612035,-8.002795550250074,-26.88015616055822,-14.683112161342917
57,54,-38,-1.8383577571675025,274.5106867996824,-6.1189713227421425,-20.757132600384825,-9.763883667703814
57,55,-36,-1.962909998027965,241.39950194542274,-3.4259466400837186,-11.817347200903578,-4.498896991406573
58,1,-54,-34.52231561091059,229.95932143219673,-0.34503512779498124,-8.417033901681187,-8.316415194900063
58,2,-54,-6.657659755462089,173.774945200722,-1.527342546903909,-9.148344387669349,-8.169386838696338
58,3,-54,-3.638845421322204,149.89351614994595,-3.1207531674136337,-10.598877332384308,-8.768543662032592
58,4,-54,-2.497235210323232,138.0547996754325,-4.179554705034179,-13.137937907977157,-10.330431582234144
58,5,-54,-1.8991716145166277,134.95074096910702,-5.1677980991243535,-15.758585030065378,-11.44715817279288
58,6,-54,-1.5315791790595998,142.7781758347993,-6.129302909717962,-17.855810801321972,-11.967728919605431
58,7,-54,-1.2829084517330553,169.6273015829868,-7.068522518536524,-19.541035521367657,-12.01803659770903
58,8,-54,-1.1035432345555751,234.47796608024203,-7.988538831453588,-20.868803625016636,-11.631859929574142
58,9,-54,-0.9680792412102777,256.5668945336236,-8.891605347828182,-21.86597628961375,-10.776531218433721
58,10,-54,-0.8621684437420731,270.9101295378937,-9.779439271825813,-22.535204456725044,-9.340177089659175
58,11,-54,-0.7770972940135596,281.057504894757,-10.653391542571432,-22.86933146238178,-7.109092741134195
58,12,-54,-0.7072693430633026,288.27005652873044,-11.514552079293239,-22.829935329818635,-3.7146134931095736
58,13,-53,-1.4592255698964143,298.59920756800364,-11.075366190442756,-30.970338994032765,-18.853846819763138
58,14,-53,-1.3269773221080652,303.3167794074662,-11.862569612946942,-30.829171935695836,-15.953578135037597
58,15,-53,-1.2160592049740877,306.34942697244384,-12.637980058983244,-30.306654125367807,-11.699939386229717
58,16,-53,-1.1217376981537384,307.7069080974224,-13.401809562562182,-29.327566775251746,-5.433446359672551
58,17,-52,-1.7296091346055935,305.7102071758402,-12.879771258203505,-40.18797699034971,-26.463970120440365
58,18,-52,-1.5925291076398422,305.84490935296395,-13.574664246200001,-39.46687718496171,-22.31667831732227
58,19,-52,-1.4745998845923824,304.8578088074739,-14.25723826404883,-38.37021406178368,-16.39955039385309
58,20,-52,-1.3721169970558686,303.81981164266267,-14.927373668108093,-36.81494930311608,-7.760057371992613
58,21,-51,-1.8779269847055613,299.7269637569196,-14.38145732037759,-48.95563899078391,-33.58258588756505
58,22,-51,-1.7437772114441965,299.80767215683363,-14.988968545985925,-47.791649278197895,-28.372240958042877
58,23,-51,-1.626350616639333,300.04448633988994,-15.582622367406339,-46.26521687341291,-20.977351385545447
58,24,-51,-1.5227432720771217,300.41196801608646,-16.16206992972101,-44.3300768260168,-10.027648137662442
58,25,-50,-1.948090535890047,297.4445604704129,-15.589647997669369,-56.49012599884327,-39.66904114825871
58,26,-50,-1.8201803299004373,298.64558528777263,-16.109256737132558,-54.91491714442999,-33.3960079317809
58,27,-50,-1.706751653582808,299.924175066799,-16.61269454388766,-53.014656802659076,-24.44632518063223
58,28,-50,-1.6055055346867748,301.2623249223288,-17.099369277173032,-50.741496139404084,-10.88750409980997
58,29,-49,-1.963386519649967,299.26149810203043,-16.491753794898436,-62.0350436166667,-43.81117673763197
58,30,-49,-1.8431905169347944,301.2369113881046,-16.918251882688654,-60.03367030321815,-36.36103407701719
58,31,-49,-1.7354867279872686,303.22969742226513,-17.325332374852298,-57.75379777111236,-25.309698400117504
58,32,-49,-1.6384391101986677,305.22415227018905,-17.712071421864493,-55.16646390248874,-7.950894825790827
58,33,-48,-1.9376508875874534,304.0334683298302,-17.05829024260617,-64.81707861356188,-45.10683802265075
58,34,-48,-1.8257386781831242,306.5017129604346,-17.38131863912331,-62.367574681734794,-35.78116509172823
58,35,-48,-1.724566283144393,308.92794528525803,-17.68027531897061,-59.70391205032291,-21.248902842927166
58,36,-47,-1.9938846930343004,307.96402812891165,-17.00809061560485,-67.1090355118711,-50.60909760000057
58,37,-47,-1.8796678783241176,310.7296501668923,-17.239111640008336,-64.34002173606504,-42.231101363820045
58,38,-47,-1.776073987367894,313.399827635871,-17.44107738083849,-61.42238519422926,-29.398269027471414
58,39,-47,-1.6816685438993417,315.95238911829983,-17.61189220693177,-58.28650986728057,-6.812711844666178
58,40,-46,-1.8996180440782382,315.4641682432544,-16.861418870372074,-63.38232172236371,-44.664679441777345
58,41,-46,-1.7950225192979758,318.1510037485452,-16.951630935379526,-60.04307099305635,-32.32100266049893
58,42,-46,-1.699371678178959,320.6354847972991,-17.002577716102756,-56.571157372663464,-9.492898074711833
58,43,-45,-1.8871249098637872,320.06302372888644,-16.194777309257724,-59.53004127243305,-43.062088418291424
58,44,-45,-1.782627587688666,322.44404720436205,-16.149435962794797,-55.678627344437544,-29.57871028986994
58,45,-45,-1.6866541346447277,324.4828629143742,-16.052130186762046,-51.69509423189218,-1.5049155078520977
58,46,-44,-1.8428235503211732,323.48813487243285,-15.155665173671691,-53.4270340953366,-36.778964623972755
58,47,-44,-1.7390612133664196,325.0234900494665,-14.933933536967977,-48.95991361536795,-18.31999672939792
58,48,-43,-1.8771270969245009,323.23218197522084,-13.974850203270128,-49.8098479572184,-37.099378499547335
58,49,-43,-1.7657653350868716,323.78947234313796,-13.597618602293025,-44.760338696537914,-22.54164858936553
58,50,-42,-1.881728467391043,320.6974281593325,-12.535713185149948,-44.55245173744822,-32.89568867561706
58,51,-42,-1.762469664525301,319.4103587867793,-11.947744731664534,-38.73899416796085,-18.500869512903403
58,52,-41,-1.8507450845421622,313.8976145284181,-10.71062449823955,-37.147451104940075,-25.02040106978736
58,53,-41,-1.721621013100207,308.83861288828285,-9.793443945545771,-30.15209322717851,-3.0657738782507082
58,54,-40,-1.7719803468953026,297.83265696407653,-8.200097532543664,-26.338952489159617,-10.158603631799137
58,55,-39,-1.7902823633163993,280.6969452433185,-6.267871354953456,-20.20969634513125,-6.371128887784073
58,56,-37,-1.9110734376412197,246.8307512193999,-3.5086665727107307,-11.24390884734866,-3.3062735733983866
59,1,-55,-34.976988571890516,236.3351476024244,-0.34498484398023166,-8.497609979652923,-8.396858783220537
59,2,-55,-6.727287432000953,178.50390917661838,-1.527976711434188,-9.232675591787508,-8.246490144918031
59,3,-55,-3.6756438792323736,153.8865415937566,-3.123512364533283,-10.684431696654901,-8.838258372661269
59,4,-55,-2.522125372560159,141.60689857444893,-4.184816545148558,-13.221626001880642,-10.399755424300066
59,5,-55,-1.9179445527797143,138.19160242213044,-5.175583067252622,-15.87141170701627,-11.535853474206089
59,6,-55,-1.5466368148067184,145.74196659751215,-6.13989229418704,-17.999040764645144,-12.074728633962865
59,7,-55,-1.2954732886202636,172.21664074616893,-7.082170055581663,-19.71308826686792,-12.14398799271521
59,8,-55,-1.114320953996709,236.29868873246187,-8.005478724765052,-21.07068225035848,-11.776348107146351
59,9,-55,-0.9775136798741055,261.7054546551863,-8.912057361217952,-22.097943879213908,-10.942671302813542
59,10,-55,-0.8705567245283703,276.508056406515,-9.803612241435975,-22.79951603795579,-9.536345097408136
59,11,-55,-0.7846479989519071,287.0682329641349,-10.681485958969832,-23.167336214562898,-7.350208252598907
59,12,-55,-0.7141344778420151,294.6472034122458,-11.546762087780502,-23.167916943203526,-4.027110415678603
59,13,-54,-1.473874982602098,305.2573962847991,-11.107701262598797,-31.36474634332197,-19.21740480382258
59,14,-54,-1.3403047054637447,310.31955924006155,-11.899580016673486,-31.263232882745115,-16.384323849205675
59,15,-54,-1.2282816021772356,313.46563108666527,-12.679949967289117,-30.787254660182587,-12.23604774568357
59,16,-54,-1.1330233745482459,315.16401393497557,-13.449029276384032,-29.8568234292861,-6.142076774174522
59,17,-53,-1.7480585502881518,313.2003662359185,-12.93017388906894,-40.75734115100485,-27.060492334020562
59,18,-53,-1.6095506296969002,313.5049531722329,-13.631143214768425,-40.09134513234093,-23.02720255384599
59,19,-53,-1.4903979848216002,312.7220172574378,-14.320166630266423,-39.046590908028975,-17.290993804732047
59,20,-53,-1.386856007987426,311.5605858718991,-14.997140964634225,-37.554942949802694,-8.94161965921951
59,21,-52,-1.899519349509677,307.2199731483776,-14.455949023423813,-49.743573594358125,-34.46445556147119
59,22,-52,-1.763894995601694,307.18889058866756,-15.07128247123792,-48.64943485590518,-29.428936919533704
59,23,-52,-1.6451844251318033,307.32148132754463,-15.67324571321932,-47.18329118516512,-22.309677363925154
59,24,-52,-1.5404500718804022,307.5919395989314,-16.261519372997007,-45.3118317619224,-11.897911941312751
59,25,-51,-1.9724935789258489,304.3991139820963,-15.695324148663184,-57.548953805432966,-40.915764946592326
59,26,-51,-1.843089207089163,305.5124213043152,-16.224956750508962,-56.03681780422489,-34.905374870132995
59,27,-51,-1.7283449985659876,306.710010188768,-16.739067232940243,-54.20825204477876,-26.367664878377
59,28,-51,-1.6259331970860742,307.97385981076735,-17.237112680314276,-52.01678258604901,-13.658472132598218
59,29,-50,-1.9904368732217967,305.765767354112,-16.637553207080543,-63.42145580088404,-45.511684611843975
59,30,-50,-1.868745120425074,307.6767912519605,-17.076956446461526,-61.492371116047885,-38.42186708861924
59,31,-50,-1.7597145161716743,309.61253287094064,-17.497837296236252,-59.293253755294906,-28.128321086293838
59,32,-50,-1.6614840515420164,311.5576339874883,-17.89935497188087,-56.79523262367551,-12.197988327021296
59,33,-49,-1.9672967445577205,310.17969429986056,-17.256116141023774,-66.62253193112987,-47.42841783655706
59,34,-49,-1.8539057827907452,312.6123305613058,-17.596018696426288,-64.25426969670322,-38.838919353397436
59,35,-49,-1.751416346583005,315.012789306539,-17.913150153120743,-61.677939082947404,-25.717582413146385
59,36,-49,-1.6583303094564916,317.36474096737555,-18.206207348575713,-58.879617380269785,-3.791248213245498
59,37,-48,-1.9119645093390507,316.64238671976,-17.505843640272065,-66.66066736094236,-45.53998101485591
59,38,-48,-1.8069357140014028,319.32067996229125,-17.73053559958488,-63.8004261766364,-34.044928251502725
59,39,-48,-1.7112535308823533,321.89720384730055,-17.926110537333074,-60.76342234682805,-14.791868664772077
59,40,-47,-1.9362996792779907,321.2894687565745,-17.193827767614057,-66.19421635911213,-48.492614321076914
59,41,-47,-1.8301814565934929,324.0378245321866,-17.313219635021614,-62.949622510968524,-37.64720648778548
59,42,-47,-1.7331884391131425,326.60958998154246,-17.396372103726982,-59.573755423077365,-19.06038289133803
59,43,-46,-1.9285609457203088,325.98306366228957,-16.61297765674844,-62.85409826794947,-47.55594050506385
59,44,-46,-1.822511951050366,328.5181815785702,-16.60667017469778,-59.11546701734632,-36.40330398960833
59,45,-46,-1.7252005169239475,330.7580859178716,-16.553296297678028,-55.252153588068055,-15.291948819894989
59,46,-45,-1.8896242435517139,329.83751205029273,-15.69190480185012,-57.27670715895374,-42.607794509301236
59,47,-45,-1.7844086220594968,331.70788298504954,-15.525934235594605,-52.96060952016679,-28.9666505597189
59,48,-44,-1.9319408954788124,330.1486661255175,-14.613550019911772,-54.15924975212299,-42.78884182423248
59,49,-44,-1.8191346833542734,331.275322183537,-14.310616248499368,-49.311746002805386,-32.211583177714274
59,50,-44,-1.7148178787071189,331.6199837919256,-13.922040806912502,-44.25912582835128,-8.023837346443653
59,51,-43,-1.825789789754523,328.46019018729766,-12.834580906949608,-44.031571893825216,-29.33726598819662
59,52,-43,-1.7138566037582295,326.90671306299924,-12.23233066146715,-38.21963003122587,-4.834485587587568
59,53,-42,-1.7987767052411208,321.23234612676447,-10.967104064241669,-36.61399104078715,-21.29477751706658
59,54,-41,-1.868001414891519,313.33719906436835,-9.593491541380525,-33.94604130809453,-22.017722617160477
59,55,-40,-1.9145661912015814,302.02441571173705,-8.039051318247205,-29.831883371518693,-18.57507246839696
59,56,-39,-1.9255389528993563,284.5887137479127,-6.147657281665927,-23.360193565233754,-12.854567071565615
